trial,seed,veto_fraction,q_weak_threshold,lambda,delta,operator,policy_violation_rate,predictive_utility,kendall_tau,jaccard_top_k
494,536,0.2,0.25,0.9,0.3,min,0.0,0.749055996691738,0.9955963302752292,1.0
495,537,0.2,0.25,0.5,0.0,linear,0.0,0.7595758258120743,1.0,1.0
495,537,0.2,0.25,0.5,0.0,geometric,0.0,0.7501126632324552,0.9999999999999999,1.0
495,537,0.2,0.25,0.5,0.0,min,0.0,0.7348109327251875,0.9999999999999999,1.0
495,537,0.2,0.25,0.5,0.05,linear,0.0,0.7595758258120743,0.9625441396461207,1.0
495,537,0.2,0.25,0.5,0.05,geometric,0.0,0.7501126632324552,0.993857381150959,1.0
495,537,0.2,0.25,0.5,0.05,min,0.0,0.7348109327251875,0.9986738949124269,1.0
495,537,0.2,0.25,0.5,0.1,linear,0.0,0.7595758258120743,0.9243512018536917,1.0
495,537,0.2,0.25,0.5,0.1,geometric,0.0,0.7501126632324552,0.9876855713094245,1.0
495,537,0.2,0.25,0.5,0.1,min,0.0,0.7348109327251875,0.9980525437864887,1.0
495,537,0.2,0.25,0.5,0.15,linear,0.0,0.7595758258120743,0.8871427349796154,1.0
495,537,0.2,0.25,0.5,0.15,geometric,0.0,0.7501126632324552,0.9813552960800666,1.0
495,537,0.2,0.25,0.5,0.15,min,0.0,0.7348109327251875,0.9979941618015011,1.0
495,537,0.2,0.25,0.5,0.2,linear,0.0,0.7595758258120743,0.8512762576179952,1.0
495,537,0.2,0.25,0.5,0.2,geometric,0.0,0.7501126632324552,0.9753461217681398,1.0
495,537,0.2,0.25,0.5,0.2,min,0.0,0.7348109327251875,0.9979941618015011,1.0
495,537,0.2,0.25,0.5,0.25,linear,0.0,0.7595758258120743,0.8153387852453847,1.0
495,537,0.2,0.25,0.5,0.25,geometric,0.0,0.7501126632324552,0.9692201834862384,1.0
495,537,0.2,0.25,0.5,0.25,min,0.0,0.7348109327251875,0.9979941618015011,1.0
495,537,0.2,0.25,0.5,0.3,linear,0.0,0.7595758258120743,0.7842884609580837,1.0
495,537,0.2,0.25,0.5,0.3,geometric,0.0,0.7501126632324552,0.9631526271893244,1.0
495,537,0.2,0.25,0.5,0.3,min,0.0,0.7348109327251875,0.9979941618015011,1.0
495,537,0.2,0.25,0.75,0.0,linear,0.09,0.8558629465793045,1.0,1.0
495,537,0.2,0.25,0.75,0.0,geometric,0.0,0.8173088481914423,0.9999999999999999,1.0
495,537,0.2,0.25,0.75,0.0,min,0.0,0.7348109327251875,0.9999999999999999,1.0
495,537,0.2,0.25,0.75,0.05,linear,0.22,0.8846126028095389,0.9461782844302433,0.7391304347826086
495,537,0.2,0.25,0.75,0.05,geometric,0.0,0.8192428157275152,0.9849249374478731,0.9801980198019802
495,537,0.2,0.25,0.75,0.05,min,0.0,0.7348109327251875,0.9986738949124269,1.0
495,537,0.2,0.25,0.75,0.1,linear,0.26,0.8856357039185445,0.8950501689070293,0.5873015873015873
495,537,0.2,0.25,0.75,0.1,geometric,0.0,0.8192428157275152,0.9696121768140115,0.9801980198019802
495,537,0.2,0.25,0.75,0.1,min,0.0,0.7348109327251875,0.9980525437864887,1.0
495,537,0.2,0.25,0.75,0.15,linear,0.2,0.8726764823906099,0.8483221585605205,0.5503875968992248
495,537,0.2,0.25,0.75,0.15,geometric,0.0,0.8192428157275152,0.9546955796497079,0.9801980198019802
495,537,0.2,0.25,0.75,0.15,min,0.0,0.7348109327251875,0.9979941618015011,1.0
495,537,0.2,0.25,0.75,0.2,linear,0.14,0.8602028875660621,0.8060489467833566,0.5384615384615384
495,537,0.2,0.25,0.75,0.2,geometric,0.0,0.8178256689007726,0.9397539616346954,0.9801980198019802
495,537,0.2,0.25,0.75,0.2,min,0.0,0.7348109327251875,0.9979941618015011,1.0
495,537,0.2,0.25,0.75,0.25,linear,0.03,0.8411931138183931,0.7650780921438228,0.5267175572519084
495,537,0.2,0.25,0.75,0.25,geometric,0.0,0.8178256689007726,0.9255504587155963,0.9801980198019802
495,537,0.2,0.25,0.75,0.25,min,0.0,0.7348109327251875,0.9979941618015011,1.0
495,537,0.2,0.25,0.75,0.3,linear,0.0,0.8339148283100373,0.7317639756553829,0.5037593984962406
495,537,0.2,0.25,0.75,0.3,geometric,0.0,0.8167194680692674,0.9118890742285236,0.9607843137254902
495,537,0.2,0.25,0.75,0.3,min,0.0,0.7348109327251875,0.9979941618015011,1.0
495,537,0.2,0.25,0.9,0.0,linear,0.46,0.9146542012957952,1.0,1.0
495,537,0.2,0.25,0.9,0.0,geometric,0.0,0.8537202161223191,0.9999999999999999,1.0
495,537,0.2,0.25,0.9,0.0,min,0.0,0.7348109327251875,0.9999999999999999,1.0
495,537,0.2,0.25,0.9,0.05,linear,0.56,0.9185270837138291,0.9525091914760723,0.8018018018018018
495,537,0.2,0.25,0.9,0.05,geometric,0.0,0.8572127876501864,0.9802668890742284,0.9230769230769231
495,537,0.2,0.25,0.9,0.05,min,0.0,0.7348109327251875,0.9986738949124269,1.0
495,537,0.2,0.25,0.9,0.1,linear,0.68,0.9167448302670139,0.9090734645273782,0.6
495,537,0.2,0.25,0.9,0.1,geometric,0.0,0.8576176206134805,0.9610633861551291,0.8518518518518519
495,537,0.2,0.25,0.9,0.1,min,0.0,0.7348109327251875,0.9980525437864887,1.0
495,537,0.2,0.25,0.9,0.15,linear,0.8,0.9085410679953722,0.869011473726671,0.43884892086330934
495,537,0.2,0.25,0.9,0.15,geometric,0.0,0.8551679102972914,0.9425437864887405,0.8018018018018018
495,537,0.2,0.25,0.9,0.15,min,0.0,0.7348109327251875,0.9979941618015011,1.0
495,537,0.2,0.25,0.9,0.2,linear,0.74,0.8885959158138196,0.8330846491549443,0.3157894736842105
495,537,0.2,0.25,0.9,0.2,geometric,0.0,0.8481211108583022,0.9242410341951625,0.6666666666666666
495,537,0.2,0.25,0.9,0.2,min,0.0,0.7348109327251875,0.9979941618015011,1.0
495,537,0.2,0.25,0.9,0.25,linear,0.68,0.8625735594203467,0.800323226349341,0.21951219512195122
495,537,0.2,0.25,0.9,0.25,geometric,0.0,0.8434403827106065,0.9073102585487904,0.6129032258064516
495,537,0.2,0.25,0.9,0.25,min,0.0,0.7348109327251875,0.9979941618015011,1.0
495,537,0.2,0.25,0.9,0.3,linear,0.58,0.8404356361584111,0.7682902294479576,0.19760479041916168
495,537,0.2,0.25,0.9,0.3,geometric,0.0,0.8340199374301028,0.8912468723936613,0.5503875968992248
495,537,0.2,0.25,0.9,0.3,min,0.0,0.7348109327251875,0.9979941618015011,1.0
496,538,0.2,0.25,0.5,0.0,linear,0.0,0.7626539535845558,1.0,1.0
496,538,0.2,0.25,0.5,0.0,geometric,0.0,0.7527655831832718,0.9999999999999999,1.0
496,538,0.2,0.25,0.5,0.0,min,0.0,0.7286433184046279,0.9999999999999999,1.0
496,538,0.2,0.25,0.5,0.05,linear,0.0,0.7626539535845558,0.9633584139219036,1.0
496,538,0.2,0.25,0.5,0.05,geometric,0.0,0.7527655831832718,0.9941409507923267,1.0
496,538,0.2,0.25,0.5,0.05,min,0.0,0.7286433184046279,0.998465387823186,1.0
496,538,0.2,0.25,0.5,0.1,linear,0.0,0.7626539535845558,0.9250971966291337,1.0
496,538,0.2,0.25,0.5,0.1,geometric,0.0,0.7527655831832718,0.9879858215179315,1.0
496,538,0.2,0.25,0.5,0.1,min,0.0,0.7286433184046279,0.9980567139282733,1.0
496,538,0.2,0.25,0.5,0.15,linear,0.0,0.7626539535845558,0.8866392307779619,1.0
496,538,0.2,0.25,0.5,0.15,geometric,0.0,0.7527655831832718,0.9819974979149291,1.0
496,538,0.2,0.25,0.5,0.15,min,0.0,0.7286433184046279,0.9977356130108422,1.0
496,538,0.2,0.25,0.5,0.2,linear,0.0,0.7626539535845558,0.848436049224145,1.0
496,538,0.2,0.25,0.5,0.2,geometric,0.0,0.7527655831832718,0.9759007506255211,1.0
496,538,0.2,0.25,0.5,0.2,min,0.0,0.7286433184046279,0.9976480400333609,1.0
496,538,0.2,0.25,0.5,0.25,linear,0.0,0.7626539535845558,0.8147915418667163,1.0
496,538,0.2,0.25,0.5,0.25,geometric,0.0,0.7527655831832718,0.9696872393661383,1.0
496,538,0.2,0.25,0.5,0.25,min,0.0,0.7286433184046279,0.9976480400333609,1.0
496,538,0.2,0.25,0.5,0.3,linear,0.0,0.7626539535845558,0.7832552414951879,1.0
496,538,0.2,0.25,0.5,0.3,geometric,0.0,0.7527655831832718,0.9639908256880731,1.0
496,538,0.2,0.25,0.5,0.3,min,0.0,0.7286433184046279,0.9976480400333609,1.0
496,538,0.2,0.25,0.75,0.0,linear,0.11,0.8595588611724275,1.0,1.0
496,538,0.2,0.25,0.75,0.0,geometric,0.0,0.8170174967795581,0.9999999999999999,1.0
496,538,0.2,0.25,0.75,0.0,min,0.0,0.7286433184046279,0.9999999999999999,1.0
496,538,0.2,0.25,0.75,0.05,linear,0.23,0.8811333141023354,0.9472192079751672,0.7857142857142857
496,538,0.2,0.25,0.75,0.05,geometric,0.0,0.8170174967795581,0.9849374478732275,1.0
496,538,0.2,0.25,0.75,0.05,min,0.0,0.7286433184046279,0.998465387823186,1.0
496,538,0.2,0.25,0.75,0.1,linear,0.25,0.881326131454489,0.8963920938695544,0.6129032258064516
496,538,0.2,0.25,0.75,0.1,geometric,0.0,0.8197757026062163,0.9691951626355295,0.9801980198019802
496,538,0.2,0.25,0.75,0.1,min,0.0,0.7286433184046279,0.9980567139282733,1.0
496,538,0.2,0.25,0.75,0.15,linear,0.2,0.8712294140956395,0.85071928060288,0.5873015873015873
496,538,0.2,0.25,0.75,0.15,geometric,0.0,0.8197757026062163,0.9536738949124268,0.9801980198019802
496,538,0.2,0.25,0.75,0.15,min,0.0,0.7286433184046279,0.9977356130108422,1.0
496,538,0.2,0.25,0.75,0.2,linear,0.13,0.8547324002502806,0.8066970884166241,0.5625
496,538,0.2,0.25,0.75,0.2,geometric,0.0,0.8189398429281118,0.9381943286071724,0.9607843137254902
496,538,0.2,0.25,0.75,0.2,min,0.0,0.7286433184046279,0.9976480400333609,1.0
496,538,0.2,0.25,0.75,0.25,linear,0.06,0.8420690864109711,0.7690591399072431,0.5503875968992248
496,538,0.2,0.25,0.75,0.25,geometric,0.0,0.8178576661983267,0.9233236030025019,0.941747572815534
496,538,0.2,0.25,0.75,0.25,min,0.0,0.7286433184046279,0.9976480400333609,1.0
496,538,0.2,0.25,0.75,0.3,linear,0.0,0.829479224708165,0.7341982004823887,0.5267175572519084
496,538,0.2,0.25,0.75,0.3,geometric,0.0,0.8180639209078174,0.9083236030025019,0.9230769230769231
496,538,0.2,0.25,0.75,0.3,min,0.0,0.7286433184046279,0.9976480400333609,1.0
496,538,0.2,0.25,0.9,0.0,linear,0.48,0.9170736051258914,1.0,1.0
496,538,0.2,0.25,0.9,0.0,geometric,0.0,0.8467522573783915,0.9999999999999999,1.0
496,538,0.2,0.25,0.9,0.0,min,0.0,0.7286433184046279,0.9999999999999999,1.0
496,538,0.2,0.25,0.9,0.05,linear,0.58,0.9219963483820729,0.9523773462529331,0.7699115044247787
496,538,0.2,0.25,0.9,0.05,geometric,0.0,0.8508349412102273,0.9797497914929106,0.9047619047619048
496,538,0.2,0.25,0.9,0.05,min,0.0,0.7286433184046279,0.998465387823186,1.0
496,538,0.2,0.25,0.9,0.1,linear,0.73,0.9203141956100738,0.9091793132248202,0.5503875968992248
496,538,0.2,0.25,0.9,0.1,geometric,0.0,0.8526081079765204,0.9591659716430357,0.8348623853211009
496,538,0.2,0.25,0.9,0.1,min,0.0,0.7286433184046279,0.9980567139282733,1.0
496,538,0.2,0.25,0.9,0.15,linear,0.81,0.9135001356653742,0.8685587728521771,0.42857142857142855
496,538,0.2,0.25,0.9,0.15,geometric,0.0,0.8519192084789871,0.9388198498748956,0.7699115044247787
496,538,0.2,0.25,0.9,0.15,min,0.0,0.7286433184046279,0.9977356130108422,1.0
496,538,0.2,0.25,0.9,0.2,linear,0.79,0.8792773142170468,0.8292305604443434,0.21951219512195122
496,538,0.2,0.25,0.9,0.2,geometric,0.0,0.847984444076727,0.9191492910758964,0.6949152542372882
496,538,0.2,0.25,0.9,0.2,min,0.0,0.7286433184046279,0.9976480400333609,1.0
496,538,0.2,0.25,0.9,0.25,linear,0.74,0.8657427603735557,0.7963650262807446,0.19760479041916168
496,538,0.2,0.25,0.9,0.25,geometric,0.0,0.8395384605047341,0.9004753961634694,0.6129032258064516
496,538,0.2,0.25,0.9,0.25,min,0.0,0.7286433184046279,0.9976480400333609,1.0
496,538,0.2,0.25,0.9,0.3,linear,0.66,0.8454138178620102,0.7658615160116158,0.1834319526627219
496,538,0.2,0.25,0.9,0.3,geometric,0.0,0.826686811195641,0.8830025020850707,0.5267175572519084
496,538,0.2,0.25,0.9,0.3,min,0.0,0.7286433184046279,0.9976480400333609,1.0
497,539,0.2,0.25,0.5,0.0,linear,0.0,0.766521860781088,1.0,1.0
497,539,0.2,0.25,0.5,0.0,geometric,0.0,0.76664475747713,0.9999999999999999,1.0
497,539,0.2,0.25,0.5,0.0,min,0.0,0.7415461103885619,0.9999999999999999,1.0
497,539,0.2,0.25,0.5,0.05,linear,0.0,0.766521860781088,0.9655169015044621,1.0
497,539,0.2,0.25,0.5,0.05,geometric,0.0,0.76664475747713,0.9948582151793158,1.0
497,539,0.2,0.25,0.5,0.05,min,0.0,0.7415461103885619,0.9988573811509589,1.0
497,539,0.2,0.25,0.5,0.1,linear,0.0,0.766521860781088,0.9312745959649605,1.0
497,539,0.2,0.25,0.5,0.1,geometric,0.0,0.76664475747713,0.9897331109257712,1.0
497,539,0.2,0.25,0.5,0.1,min,0.0,0.7415461103885619,0.9981943286071725,1.0
497,539,0.2,0.25,0.5,0.15,linear,0.0,0.766521860781088,0.8972756052025145,1.0
497,539,0.2,0.25,0.5,0.15,geometric,0.0,0.76664475747713,0.9844412010008339,1.0
497,539,0.2,0.25,0.5,0.15,min,0.0,0.7415461103885619,0.9981943286071725,1.0
497,539,0.2,0.25,0.5,0.2,linear,0.0,0.766521860781088,0.8628268060114398,1.0
497,539,0.2,0.25,0.5,0.2,geometric,0.0,0.76664475747713,0.9794036697247704,1.0
497,539,0.2,0.25,0.5,0.2,min,0.0,0.7415461103885619,0.9981943286071725,1.0
497,539,0.2,0.25,0.5,0.25,linear,0.0,0.766521860781088,0.8300714130182189,1.0
497,539,0.2,0.25,0.5,0.25,geometric,0.0,0.76664475747713,0.9743744787322768,1.0
497,539,0.2,0.25,0.5,0.25,min,0.0,0.7415461103885619,0.9981943286071725,1.0
497,539,0.2,0.25,0.5,0.3,linear,0.0,0.766521860781088,0.8003069096069481,1.0
497,539,0.2,0.25,0.5,0.3,geometric,0.0,0.76664475747713,0.9695371142618848,1.0
497,539,0.2,0.25,0.5,0.3,min,0.0,0.7415461103885619,0.9981943286071725,1.0
497,539,0.2,0.25,0.75,0.0,linear,0.06,0.8575972371366926,1.0,1.0
497,539,0.2,0.25,0.75,0.0,geometric,0.0,0.8140573168929802,0.9999999999999999,1.0
497,539,0.2,0.25,0.75,0.0,min,0.0,0.7415461103885619,0.9999999999999999,1.0
497,539,0.2,0.25,0.75,0.05,linear,0.23,0.8849858403869838,0.9461675203314844,0.7094017094017094
497,539,0.2,0.25,0.75,0.05,geometric,0.0,0.8140573168929802,0.9865929941618015,1.0
497,539,0.2,0.25,0.75,0.05,min,0.0,0.7415461103885619,0.9988573811509589,1.0
497,539,0.2,0.25,0.75,0.1,linear,0.26,0.8851165799422818,0.8953502171977071,0.5873015873015873
497,539,0.2,0.25,0.75,0.1,geometric,0.0,0.8140573168929802,0.97278565471226,1.0
497,539,0.2,0.25,0.75,0.1,min,0.0,0.7415461103885619,0.9981943286071725,1.0
497,539,0.2,0.25,0.75,0.15,linear,0.25,0.87892348698134,0.8492420260901987,0.5748031496062992
497,539,0.2,0.25,0.75,0.15,geometric,0.0,0.8140573168929802,0.9588907422852375,1.0
497,539,0.2,0.25,0.75,0.15,min,0.0,0.7415461103885619,0.9981943286071725,1.0
497,539,0.2,0.25,0.75,0.2,linear,0.13,0.8562228238975703,0.8042756873523741,0.5625
497,539,0.2,0.25,0.75,0.2,geometric,0.0,0.8150335567712009,0.9452752293577981,0.9801980198019802
497,539,0.2,0.25,0.75,0.2,min,0.0,0.7415461103885619,0.9981943286071725,1.0
497,539,0.2,0.25,0.75,0.25,linear,0.04,0.8430432842347768,0.765061924651068,0.5625
497,539,0.2,0.25,0.75,0.25,geometric,0.0,0.8150335567712009,0.9325396163469556,0.9801980198019802
497,539,0.2,0.25,0.75,0.25,min,0.0,0.7415461103885619,0.9981943286071725,1.0
497,539,0.2,0.25,0.75,0.3,linear,0.0,0.8319520207196685,0.732533255331402,0.5267175572519084
497,539,0.2,0.25,0.75,0.3,geometric,0.0,0.8150335567712009,0.920625521267723,0.9801980198019802
497,539,0.2,0.25,0.75,0.3,min,0.0,0.7415461103885619,0.9981943286071725,1.0
497,539,0.2,0.25,0.9,0.0,linear,0.4,0.9118287544809395,1.0,1.0
497,539,0.2,0.25,0.9,0.0,geometric,0.0,0.8529662296922484,0.9999999999999999,1.0
497,539,0.2,0.25,0.9,0.0,min,0.0,0.7415461103885619,0.9999999999999999,1.0
497,539,0.2,0.25,0.9,0.05,linear,0.54,0.9172201145568812,0.9526426754135842,0.7543859649122807
497,539,0.2,0.25,0.9,0.05,geometric,0.0,0.854943783075249,0.9817222685571307,0.9801980198019802
497,539,0.2,0.25,0.9,0.05,min,0.0,0.7415461103885619,0.9988573811509589,1.0
497,539,0.2,0.25,0.9,0.1,linear,0.71,0.9143511901993122,0.9106753872563836,0.5037593984962406
497,539,0.2,0.25,0.9,0.1,geometric,0.0,0.852754703863461,0.9636405337781483,0.9230769230769231
497,539,0.2,0.25,0.9,0.1,min,0.0,0.7415461103885619,0.9981943286071725,1.0
497,539,0.2,0.25,0.9,0.15,linear,0.79,0.9104353435517644,0.8738627970697339,0.41843971631205673
497,539,0.2,0.25,0.9,0.15,geometric,0.0,0.8515820518426118,0.9462427022518763,0.8181818181818182
497,539,0.2,0.25,0.9,0.15,min,0.0,0.7415461103885619,0.9981943286071725,1.0
497,539,0.2,0.25,0.9,0.2,linear,0.76,0.8869837854323604,0.839809770642267,0.2987012987012987
497,539,0.2,0.25,0.9,0.2,geometric,0.0,0.8472494606276685,0.9293411175979982,0.7094017094017094
497,539,0.2,0.25,0.9,0.2,min,0.0,0.7415461103885619,0.9981943286071725,1.0
497,539,0.2,0.25,0.9,0.25,linear,0.64,0.8645635821885678,0.8061960680925312,0.2345679012345679
497,539,0.2,0.25,0.9,0.25,geometric,0.0,0.8426677499424534,0.9139074228523768,0.6528925619834711
497,539,0.2,0.25,0.9,0.25,min,0.0,0.7415461103885619,0.9981943286071725,1.0
497,539,0.2,0.25,0.9,0.3,linear,0.57,0.843511260355415,0.7784401242340483,0.20481927710843373
497,539,0.2,0.25,0.9,0.3,geometric,0.0,0.8287534571202327,0.8995412844036695,0.5748031496062992
497,539,0.2,0.25,0.9,0.3,min,0.0,0.7415461103885619,0.9981943286071725,1.0
498,540,0.2,0.25,0.5,0.0,linear,0.0,0.7673710927704407,1.0,1.0
498,540,0.2,0.25,0.5,0.0,geometric,0.0,0.7669121340560902,0.9999999999999999,1.0
498,540,0.2,0.25,0.5,0.0,min,0.0,0.7640249566752607,0.9999999999999999,1.0
498,540,0.2,0.25,0.5,0.05,linear,0.0,0.7673710927704407,0.9630661934585469,1.0
498,540,0.2,0.25,0.5,0.05,geometric,0.0,0.7669121340560902,0.9947623019182651,1.0
498,540,0.2,0.25,0.5,0.05,min,0.0,0.7640249566752607,0.9989449541284402,1.0
498,540,0.2,0.25,0.5,0.1,linear,0.0,0.7673710927704407,0.924195278150842,1.0
498,540,0.2,0.25,0.5,0.1,geometric,0.0,0.7669121340560902,0.9892743953294412,1.0
498,540,0.2,0.25,0.5,0.1,min,0.0,0.7640249566752607,0.9981359466221851,1.0
498,540,0.2,0.25,0.5,0.15,linear,0.0,0.7673710927704407,0.8845884965790562,1.0
498,540,0.2,0.25,0.5,0.15,geometric,0.0,0.7669121340560902,0.983648874061718,1.0
498,540,0.2,0.25,0.5,0.15,min,0.0,0.7640249566752607,0.9978315262718932,1.0
498,540,0.2,0.25,0.5,0.2,linear,0.0,0.7673710927704407,0.8444531853941761,1.0
498,540,0.2,0.25,0.5,0.2,geometric,0.0,0.7669121340560902,0.9782402001668055,1.0
498,540,0.2,0.25,0.5,0.2,min,0.0,0.7640249566752607,0.9978065054211842,1.0
498,540,0.2,0.25,0.5,0.25,linear,0.0,0.7673710927704407,0.8106550247650728,1.0
498,540,0.2,0.25,0.5,0.25,geometric,0.0,0.7669121340560902,0.9725813177648039,1.0
498,540,0.2,0.25,0.5,0.25,min,0.0,0.7640249566752607,0.9978065054211842,1.0
498,540,0.2,0.25,0.5,0.3,linear,0.0,0.7673710927704407,0.7824343445657574,1.0
498,540,0.2,0.25,0.5,0.3,geometric,0.0,0.7669121340560902,0.9673978315262718,1.0
498,540,0.2,0.25,0.5,0.3,min,0.0,0.7640249566752607,0.9978065054211842,1.0
498,540,0.2,0.25,0.75,0.0,linear,0.04,0.8483179194493963,1.0,1.0
498,540,0.2,0.25,0.75,0.0,geometric,0.0,0.8242566422684692,0.9999999999999999,1.0
498,540,0.2,0.25,0.75,0.0,min,0.0,0.7640249566752607,0.9999999999999999,1.0
498,540,0.2,0.25,0.75,0.05,linear,0.16,0.8752208384137653,0.9467882061927866,0.7241379310344828
498,540,0.2,0.25,0.75,0.05,geometric,0.0,0.8242566422684692,0.9859174311926604,1.0
498,540,0.2,0.25,0.75,0.05,min,0.0,0.7640249566752607,0.9989449541284402,1.0
498,540,0.2,0.25,0.75,0.1,linear,0.17,0.8731732649988078,0.8971361607857287,0.6666666666666666
498,540,0.2,0.25,0.75,0.1,geometric,0.0,0.8242566422684692,0.9717139282735611,1.0
498,540,0.2,0.25,0.75,0.1,min,0.0,0.7640249566752607,0.9981359466221851,1.0
498,540,0.2,0.25,0.75,0.15,linear,0.13,0.8645759583400744,0.8521129069197507,0.6260162601626016
498,540,0.2,0.25,0.75,0.15,geometric,0.0,0.8242566422684692,0.957464553794829,1.0
498,540,0.2,0.25,0.75,0.15,min,0.0,0.7640249566752607,0.9978315262718932,1.0
498,540,0.2,0.25,0.75,0.2,linear,0.07,0.8540348030219563,0.8090087335435202,0.6260162601626016
498,540,0.2,0.25,0.75,0.2,geometric,0.0,0.8242566422684692,0.9437322768974143,1.0
498,540,0.2,0.25,0.75,0.2,min,0.0,0.7640249566752607,0.9978065054211842,1.0
498,540,0.2,0.25,0.75,0.25,linear,0.0,0.8401462674794231,0.7687651743283285,0.5873015873015873
498,540,0.2,0.25,0.75,0.25,geometric,0.0,0.8242566422684692,0.9304420350291909,1.0
498,540,0.2,0.25,0.75,0.25,min,0.0,0.7640249566752607,0.9978065054211842,1.0
498,540,0.2,0.25,0.75,0.3,linear,0.0,0.8286315799799521,0.7321100390434068,0.45985401459854014
498,540,0.2,0.25,0.75,0.3,geometric,0.0,0.8242566422684692,0.9172727272727271,1.0
498,540,0.2,0.25,0.75,0.3,min,0.0,0.7640249566752607,0.9978065054211842,1.0
498,540,0.2,0.25,0.9,0.0,linear,0.42,0.9141696753766648,1.0,1.0
498,540,0.2,0.25,0.9,0.0,geometric,0.0,0.8538916654452151,0.9999999999999999,1.0
498,540,0.2,0.25,0.9,0.0,min,0.0,0.7640249566752607,0.9999999999999999,1.0
498,540,0.2,0.25,0.9,0.05,linear,0.57,0.9201922010487987,0.9530110825054536,0.7241379310344828
498,540,0.2,0.25,0.9,0.05,geometric,0.0,0.8565773803807325,0.9811551292743952,0.9607843137254902
498,540,0.2,0.25,0.9,0.05,min,0.0,0.7640249566752607,0.9989449541284402,1.0
498,540,0.2,0.25,0.9,0.1,linear,0.66,0.9193002134577962,0.9097140623715557,0.5873015873015873
498,540,0.2,0.25,0.9,0.1,geometric,0.0,0.8584478933082245,0.9628982485404501,0.8867924528301887
498,540,0.2,0.25,0.9,0.1,min,0.0,0.7640249566752607,0.9981359466221851,1.0
498,540,0.2,0.25,0.9,0.15,linear,0.74,0.9132897968750018,0.8710884461434266,0.47058823529411764
498,540,0.2,0.25,0.9,0.15,geometric,0.0,0.8572707100956941,0.9446330275229355,0.8181818181818182
498,540,0.2,0.25,0.9,0.15,min,0.0,0.7640249566752607,0.9978315262718932,1.0
498,540,0.2,0.25,0.9,0.2,linear,0.71,0.8900731685294826,0.836059507221721,0.32450331125827814
498,540,0.2,0.25,0.9,0.2,geometric,0.0,0.8516172527363746,0.9267014178482067,0.680672268907563
498,540,0.2,0.25,0.9,0.2,min,0.0,0.7640249566752607,0.9978065054211842,1.0
498,540,0.2,0.25,0.9,0.25,linear,0.64,0.872107162507202,0.8030210255454672,0.2903225806451613
498,540,0.2,0.25,0.9,0.25,geometric,0.0,0.8406127070730787,0.9098457047539615,0.5625
498,540,0.2,0.25,0.9,0.25,min,0.0,0.7640249566752607,0.9978065054211842,1.0
498,540,0.2,0.25,0.9,0.3,linear,0.53,0.8418783910723251,0.7721989614094971,0.21951219512195122
498,540,0.2,0.25,0.9,0.3,geometric,0.0,0.8276103039867815,0.8940075062552125,0.48148148148148145
498,540,0.2,0.25,0.9,0.3,min,0.0,0.7640249566752607,0.9978065054211842,1.0
499,541,0.2,0.25,0.5,0.0,linear,0.0,0.7436283352533178,1.0,1.0
499,541,0.2,0.25,0.5,0.0,geometric,0.0,0.7494156313597327,0.9999999999999999,1.0
499,541,0.2,0.25,0.5,0.0,min,0.0,0.7364783319705611,0.9999999999999999,1.0
499,541,0.2,0.25,0.5,0.05,linear,0.0,0.7436283352533178,0.9658372554973922,1.0
499,541,0.2,0.25,0.5,0.05,geometric,0.0,0.7494156313597327,0.9947331109257713,1.0
499,541,0.2,0.25,0.5,0.05,min,0.0,0.7364783319705611,0.9982944120100081,1.0
499,541,0.2,0.25,0.5,0.1,linear,0.0,0.7436283352533178,0.9297814195202012,1.0
499,541,0.2,0.25,0.5,0.1,geometric,0.0,0.7494156313597327,0.9890450375312759,1.0
499,541,0.2,0.25,0.5,0.1,min,0.0,0.7364783319705611,0.9972435362802334,1.0
499,541,0.2,0.25,0.5,0.15,linear,0.0,0.7436283352533178,0.8944713614607429,1.0
499,541,0.2,0.25,0.5,0.15,geometric,0.0,0.7494156313597327,0.9828398665554627,1.0
499,541,0.2,0.25,0.5,0.15,min,0.0,0.7364783319705611,0.9964720600500415,1.0
499,541,0.2,0.25,0.5,0.2,linear,0.0,0.7436283352533178,0.8581519148139324,1.0
499,541,0.2,0.25,0.5,0.2,geometric,0.0,0.7494156313597327,0.9768223519599665,1.0
499,541,0.2,0.25,0.5,0.2,min,0.0,0.7364783319705611,0.9961718098415345,1.0
499,541,0.2,0.25,0.5,0.25,linear,0.0,0.7436283352533178,0.8220474378661827,1.0
499,541,0.2,0.25,0.5,0.25,geometric,0.0,0.7494156313597327,0.9708840700583818,1.0
499,541,0.2,0.25,0.5,0.25,min,0.0,0.7364783319705611,0.9961718098415345,1.0
499,541,0.2,0.25,0.5,0.3,linear,0.0,0.7436283352533178,0.791495288449413,1.0
499,541,0.2,0.25,0.5,0.3,geometric,0.0,0.7494156313597327,0.9652585487906588,1.0
499,541,0.2,0.25,0.5,0.3,min,0.0,0.7364783319705611,0.9961718098415345,1.0
499,541,0.2,0.25,0.75,0.0,linear,0.14,0.8657697968476435,1.0,1.0
499,541,0.2,0.25,0.75,0.0,geometric,0.0,0.8092130196764787,0.9999999999999999,1.0
499,541,0.2,0.25,0.75,0.0,min,0.0,0.7364783319705611,0.9999999999999999,1.0
499,541,0.2,0.25,0.75,0.05,linear,0.25,0.8861456019722295,0.943528604314723,0.8018018018018018
